TEMP*               1000          184532  4.3341837E+00
TEMP*               1000          184533  3.8448160E+00
TEMP*               1000          184534  3.2977903E+00
TEMP*               1000          184535  3.1113782E+00
TEMP*               1000          184536  4.7863226E+00
TEMP*               1000          184537  4.3712711E+00
TEMP*               1000          184538  4.1986065E+00
TEMP*               1000          184539  4.2847557E+00
TEMP*               1000          184540  2.7955723E+00
TEMP*               1000          184541  3.0554399E+00
TEMP*               1000          184542  3.6531837E+00
TEMP*               1000          184543  4.1666389E+00
TEMP*               1000          184544  4.5782738E+00
TEMP*               1000          184545  5.0464950E+00
TEMP*               1000          184546  3.2496996E+00
TEMP*               1000          184547  4.3556824E+00
TEMP*               1000          184548  5.2583609E+00
TEMP*               1000          184549  4.9580631E+00
TEMP*               1000          184550  4.8153453E+00
TEMP*               1000          184551  5.1429796E+00
TEMP*               1000          184552  4.4024200E+00
TEMP*               1000          184553  2.8447340E+00
TEMP*               1000          184554  5.3972864E+00
TEMP*               1000          184555  5.2959285E+00
TEMP*               1000          184556  4.8041110E+00
TEMP*               1000          184557  4.3976073E+00
TEMP*               1000          184558  4.1814613E+00
TEMP*               1000          184559  4.2455006E+00
TEMP*               1000          184560  4.3248358E+00
TEMP*               1000          184561  3.7986619E+00
TEMP*               1000          184562  3.2420325E+00
TEMP*               1000          184563  3.0697396E+00
TEMP*               1000          184564  2.7504482E+00
TEMP*               1000          184565  3.0016332E+00
TEMP*               1000          184566  3.6095719E+00
TEMP*               1000          184567  4.1531978E+00
TEMP*               1000          184568  5.0203013E+00
TEMP*               1000          184569  4.5493402E+00
TEMP*               1000          184570  4.3074389E+00
TEMP*               1000          184571  3.1749284E+00
TEMP*               1000          184572  5.2269368E+00
TEMP*               1000          184573  4.9863005E+00
TEMP*               1000          184574  4.9147172E+00
TEMP*               1000          184575  5.1911130E+00
TEMP*               1000          184576  2.7709808E+00
TEMP*               1000          184577  4.3745189E+00
TEMP*               1000          184578  5.3918405E+00
TEMP*               1000          184579  5.2757068E+00
TEMP*               1000          184580 -3.5144451E+00
TEMP*               1000          184581 -3.4392507E+00
TEMP*               1000          184582 -3.2999523E+00
TEMP*               1000          184583 -4.0367126E+00
TEMP*               1000          184584 -6.4347510E+00
TEMP*               1000          184585 -6.8561144E+00
TEMP*               1000          184586 -8.3081522E+00
TEMP*               1000          184587 -8.3924561E+00
TEMP*               1000          184588 -8.0259981E+00
TEMP*               1000          184589 -7.0940628E+00
TEMP*               1000          184590 -6.7088757E+00
TEMP*               1000          184591 -6.4243989E+00
TEMP*               1000          184592 -6.3524432E+00
TEMP*               1000          184593 -6.4138293E+00
TEMP*               1000          184594 -6.2181230E+00
TEMP*               1000          184595 -6.2511797E+00
TEMP*               1000          184596 -6.3206625E+00
TEMP*               1000          184597 -7.2228098E+00
TEMP*               1000          184598 -8.4211330E+00
TEMP*               1000          184599 -8.6704206E+00
TEMP*               1000          184600 -8.7462626E+00
TEMP*               1000          184601 -8.7967367E+00
TEMP*               1000          184602 -8.6991930E+00
TEMP*               1000          184603 -8.7503796E+00
TEMP*               1000          184604 -1.0240129E+01
TEMP*               1000          184605 -9.8036442E+00
TEMP*               1000          184606 -9.3735542E+00
TEMP*               1000          184607 -9.0743990E+00
TEMP*               1000          184608 -8.8456850E+00
TEMP*               1000          184609 -8.6761866E+00
TEMP*               1000          184610 -8.7079973E+00
TEMP*               1000          184611 -8.5547323E+00
TEMP*               1000          184612 -8.5595732E+00
TEMP*               1000          184613 -8.6482191E+00
TEMP*               1000          184614 -8.6142921E+00
TEMP*               1000          184615 -8.5662670E+00
TEMP*               1000          184616 -8.6389790E+00
TEMP*               1000          184617 -8.6424313E+00
TEMP*               1000          184618 -8.5860023E+00
TEMP*               1000          184619 -1.0341757E+01
TEMP*               1000          184620 -9.8553543E+00
TEMP*               1000          184621 -9.3359051E+00
TEMP*               1000          184622 -8.9592552E+00
TEMP*               1000          184623 -8.6631136E+00
TEMP*               1000          184624 -8.4283819E+00
TEMP*               1000          184625 -8.2773294E+00
TEMP*               1000          184626 -8.1154661E+00
TEMP*               1000          184627 -8.0240622E+00
TEMP*               1000          184628 -8.1274061E+00
TEMP*               1000          184629 -6.0472074E+00
TEMP*               1000          184630 -5.8339171E+00
TEMP*               1000          184631 -5.7993031E+00
TEMP*               1000          184632 -5.9164047E+00
TEMP*               1000          184633 -6.1783214E+00
TEMP*               1000          184634 -5.5005279E+00
TEMP*               1000          184635 -5.3109679E+00
TEMP*               1000          184636 -5.2715077E+00
TEMP*               1000          184637 -5.3496332E+00
TEMP*               1000          184638 -5.5137706E+00
TEMP*               1000          184639 -3.0630593E+00
TEMP*               1000          184640 -3.1418600E+00
TEMP*               1000          184641 -3.1720700E+00
TEMP*               1000          184642 -3.1398523E+00
TEMP*               1000          184643 -3.3255706E+00
TEMP*               1000          184644 -3.4273050E+00
TEMP*               1000          184645 -3.4088612E+00
TEMP*               1000          184646 -3.0527670E+00
TEMP*               1000          184647 -2.8524835E+00
TEMP*               1000          184648 -2.8178027E+00
TEMP*               1000          184649 -2.9046476E+00
TEMP*               1000          184650 -2.8968887E+00
TEMP*               1000          184651 -2.8618875E+00
TEMP*               1000          184652 -3.0689185E+00
TEMP*               1000          184653 -3.0142822E+00
TEMP*               1000          184654 -2.8393044E+00
TEMP*               1000          184655 -2.9580457E+00
TEMP*               1000          184656 -3.0101752E+00
TEMP*               1000          184657 -2.8546872E+00
TEMP*               1000          184658 -2.6680508E+00
TEMP*               1000          184659 -2.7045412E+00
TEMP*               1000          184660 -2.7549441E+00
TEMP*               1000          184661 -3.0097306E+00
TEMP*               1000          184662 -2.7473290E+00
TEMP*               1000          184663 -2.8084955E+00
TEMP*               1000          184664 -2.7694418E+00
TEMP*               1000          184665 -2.6741447E+00
TEMP*               1000          184666 -2.7131181E+00
TEMP*               1000          184667 -2.7852201E+00
TEMP*               1000          184668 -2.7703705E+00
TEMP*               1000          184669 -2.8679771E+00
TEMP*               1000          184670 -2.9016981E+00
TEMP*               1000          184671 -2.7882044E+00
TEMP*               1000          184672 -2.7305610E+00
TEMP*               1000          184673 -2.8400285E+00
TEMP*               1000          184674 -2.9018736E+00
TEMP*               1000          184675 -2.7656207E+00
TEMP*               1000          184676 -3.4914780E+00
TEMP*               1000          184677 -3.5617008E+00
TEMP*               1000          184678 -3.6090145E+00
TEMP*               1000          184679 -3.6573691E+00
TEMP*               1000          184680 -3.8111372E+00
TEMP*               1000          184681 -4.0117249E+00
TEMP*               1000          184682 -4.3658419E+00
TEMP*               1000          184683 -4.0993471E+00
TEMP*               1000          184684 -4.1214213E+00
TEMP*               1000          184685 -4.1483736E+00
TEMP*               1000          184686 -4.2174153E+00
TEMP*               1000          184687 -4.3794751E+00
TEMP*               1000          184688 -4.6645370E+00
TEMP*               1000          184689 -5.2555509E+00
TEMP*               1000          184690 -4.8085122E+00
TEMP*               1000          184691 -4.7241006E+00
TEMP*               1000          184692 -4.7148719E+00
TEMP*               1000          184693 -4.7856846E+00
TEMP*               1000          184694 -4.9451571E+00
TEMP*               1000          184695 -5.2158308E+00
TEMP*               1000          184696 -5.8063116E+00
TEMP*               1000          184697 -8.1349096E+00
TEMP*               1000          184698 -7.8374972E+00
TEMP*               1000          184699 -7.5777087E+00
TEMP*               1000          184700 -7.3666906E+00
TEMP*               1000          184701 -7.2053089E+00
TEMP*               1000          184702 -8.8224087E+00
TEMP*               1000          184703 -8.6745853E+00
TEMP*               1000          184704 -8.5342541E+00
TEMP*               1000          184705 -8.4258699E+00
TEMP*               1000          184706 -8.3743935E+00
TEMP*               1000          184707 -1.0247087E+01
TEMP*               1000          184708 -9.7567425E+00
TEMP*               1000          184709 -9.1721239E+00
TEMP*               1000          184710 -1.0035089E+01
TEMP*               1000          184711 -9.6179800E+00
TEMP*               1000          184712 -9.0693235E+00
TEMP*               1000          184713 -9.0776863E+00
TEMP*               1000          184714 -9.6500053E+00
TEMP*               1000          184715 -9.0109310E+00
TEMP*               1000          184716 -1.0346549E+01
TEMP*               1000          184717 -9.8417044E+00
TEMP*               1000          184718 -9.2686510E+00
TEMP*               1000          184719 -8.4520597E+00
TEMP*               1000          184720 -8.2314968E+00
TEMP*               1000          184721 -8.0254898E+00
TEMP*               1000          184722 -7.8376946E+00
TEMP*               1000          184723 -7.6879344E+00
TEMP*               1000          184724 -7.1986699E+00
TEMP*               1000          184725 -6.8388472E+00
TEMP*               1000          184726 -6.4248457E+00
TEMP*               1000          184727 -6.8814678E+00
TEMP*               1000          184728 -6.6074967E+00
TEMP*               1000          184729 -6.2656560E+00
TEMP*               1000          184730 -6.4311671E+00
TEMP*               1000          184731 -6.6584630E+00
TEMP*               1000          184732 -7.0022674E+00
TEMP*               1000          184733 -6.6644521E+00
TEMP*               1000          184734 -6.2680731E+00
TEMP*               1000          184735 -7.5902014E+00
TEMP*               1000          184736 -7.1510024E+00
TEMP*               1000          184737 -7.4877510E+00
TEMP*               1000          184738 -7.8561502E+00
TEMP*               1000          184739 -7.3279004E+00
TEMP*               1000          184740 -6.7588048E+00
TEMP*               1000          184741 -7.5926495E+00
TEMP*               1000          184742 -8.0288401E+00
TEMP*               1000          184743 -7.8798308E+00
TEMP*               1000          184744 -8.1346674E+00
TEMP*               1000          184745 -8.7078981E+00
TEMP*               1000          184746 -8.8166342E+00
TEMP*               1000          184747 -8.8904991E+00
TEMP*               1000          184748 -9.0200920E+00
TEMP*               1000          184749 -9.2149496E+00
TEMP*               1000          184750 -9.1192522E+00
TEMP*               1000          184751 -9.9815865E+00
TEMP*               1000          184752 -1.1333466E+01
TEMP*               1000          184753 -1.2145049E+01
TEMP*               1000          184754 -1.3385672E+01
TEMP*               1000          184755 -1.2377360E+01
TEMP*               1000          184756 -1.0508434E+01
TEMP*               1000          184757 -9.2843981E+00
TEMP*               1000          184758 -9.4827375E+00
TEMP*               1000          184759 -9.2500896E+00
TEMP*               1000          184760 -9.0929642E+00
TEMP*               1000          184761 -9.0273733E+00
TEMP*               1000          184762 -9.2077875E+00
TEMP*               1000          184763 -1.4417129E+01
TEMP*               1000          184764 -1.3215530E+01
TEMP*               1000          184765 -1.0922023E+01
TEMP*               1000          184766 -9.4086037E+00
TEMP*               1000          184767 -9.6854734E+00
TEMP*               1000          184768 -9.4235678E+00
TEMP*               1000          184769 -9.2503185E+00
TEMP*               1000          184770 -9.1917992E+00
TEMP*               1000          184771 -9.5241880E+00
TEMP*               1000          184772 -1.5054751E+01
TEMP*               1000          184773 -1.3685637E+01
TEMP*               1000          184774 -1.1116803E+01
TEMP*               1000          184775 -9.4389009E+00
TEMP*               1000          184776 -9.7310858E+00
TEMP*               1000          184777 -9.4590721E+00
TEMP*               1000          184778 -9.2776041E+00
TEMP*               1000          184779 -9.2260466E+00
TEMP*               1000          184780 -9.6290541E+00
TEMP*               1000          184781 -1.5441628E+01
TEMP*               1000          184782 -1.3958785E+01
TEMP*               1000          184783 -1.1225577E+01
TEMP*               1000          184784 -9.4558458E+00
TEMP*               1000          184785 -9.7473516E+00
TEMP*               1000          184786 -9.4696779E+00
TEMP*               1000          184787 -9.2842045E+00
TEMP*               1000          184788 -9.2371864E+00
TEMP*               1000          184789 -9.6698017E+00
TEMP*               1000          184790 -1.5667824E+01
TEMP*               1000          184791 -1.4115316E+01
TEMP*               1000          184792 -1.1285998E+01
TEMP*               1000          184793 -9.4658785E+00
TEMP*               1000          184794 -9.7605677E+00
TEMP*               1000          184795 -9.4769983E+00
TEMP*               1000          184796 -9.2813015E+00
TEMP*               1000          184797 -9.2333984E+00
TEMP*               1000          184798 -9.6779852E+00
TEMP*               1000          184799 -1.5793463E+01
TEMP*               1000          184800 -1.4199568E+01
TEMP*               1000          184801 -1.1317861E+01
TEMP*               1000          184802 -9.4698639E+00
TEMP*               1000          184803 -9.7613821E+00
TEMP*               1000          184804 -9.4774771E+00
TEMP*               1000          184805 -9.2804766E+00
TEMP*               1000          184806 -9.2304325E+00
TEMP*               1000          184807 -9.6755924E+00
TEMP*               1000          184808 -1.5858272E+01
TEMP*               1000          184809 -1.4241080E+01
TEMP*               1000          184810 -1.1332189E+01
TEMP*               1000          184811 -9.4693785E+00
TEMP*               1000          184812 -9.7529430E+00
TEMP*               1000          184813 -9.4711323E+00
TEMP*               1000          184814 -9.2825699E+00
TEMP*               1000          184815 -9.2304707E+00
TEMP*               1000          184816 -9.6627598E+00
TEMP*               1000          184817 -9.4506140E+00
TEMP*               1000          184818 -9.3608017E+00
TEMP*               1000          184819 -9.2980423E+00
TEMP*               1000          184820 -9.2349195E+00
TEMP*               1000          184821 -9.1559782E+00
TEMP*               1000          184822 -8.9916677E+00
TEMP*               1000          184823 -8.8448982E+00
TEMP*               1000          184824 -8.8385744E+00
TEMP*               1000          184825 -8.8844976E+00
TEMP*               1000          184826 -8.8436174E+00
TEMP*               1000          184827 -8.7409601E+00
TEMP*               1000          184828 -8.6501474E+00
TEMP*               1000          184829 -8.5846462E+00
TEMP*               1000          184830 -8.5304403E+00
TEMP*               1000          184831 -8.4671926E+00
TEMP*               1000          184832 -8.4748964E+00
TEMP*               1000          184833 -8.5473137E+00
TEMP*               1000          184834 -8.6650276E+00
TEMP*               1000          184835 -8.6691704E+00
TEMP*               1000          184836 -8.5822067E+00
TEMP*               1000          184837 -8.9967852E+00
TEMP*               1000          184838 -9.1468544E+00
TEMP*               1000          184839 -8.8758335E+00
TEMP*               1000          184840 -9.0029774E+00
TEMP*               1000          184841 -9.3826170E+00
TEMP*               1000          184842 -9.3929043E+00
TEMP*               1000          184843 -9.2686071E+00
TEMP*               1000          184844 -9.1651134E+00
TEMP*               1000          184845 -9.6803341E+00
TEMP*               1000          184846 -9.5465813E+00
TEMP*               1000          184847 -9.6979322E+00
TEMP*               1000          184848 -9.9731731E+00
TEMP*               1000          184849 -9.8007183E+00
TEMP*               1000          184850 -1.0212667E+01
TEMP*               1000          184851 -6.7424955E+00
TEMP*               1000          184852 -6.6165514E+00
TEMP*               1000          184853 -6.5530777E+00
TEMP*               1000          184854 -6.5887218E+00
TEMP*               1000          184855 -6.4097910E+00
TEMP*               1000          184856 -6.0417280E+00
TEMP*               1000          184857 -5.8722334E+00
TEMP*               1000          184858 -5.9063106E+00
TEMP*               1000          184859 -5.9616890E+00
TEMP*               1000          184860 -6.0222964E+00
TEMP*               1000          184861 -6.1566477E+00
TEMP*               1000          184862 -6.6218991E+00
TEMP*               1000          184863 -7.5205212E+00
TEMP*               1000          184864 -8.2536850E+00
TEMP*               1000          184865 -8.6174202E+00
TEMP*               1000          184866 -8.6976433E+00
TEMP*               1000          184867 -8.7880039E+00
TEMP*               1000          184868 -8.9439421E+00
TEMP*               1000          184869 -8.9609623E+00
TEMP*               1000          184870 -9.4543896E+00
TEMP*               1000          184871 -1.0304006E+01
TEMP*               1000          184872 -1.0958377E+01
TEMP*               1000          184873 -7.0125427E+00
TEMP*               1000          184874 -6.8571644E+00
TEMP*               1000          184875 -6.7282629E+00
TEMP*               1000          184876 -6.6514640E+00
TEMP*               1000          184877 -6.3508711E+00
TEMP*               1000          184878 -5.9655156E+00
TEMP*               1000          184879 -5.8181581E+00
TEMP*               1000          184880 -5.8460293E+00
TEMP*               1000          184881 -5.9021587E+00
TEMP*               1000          184882 -5.9673982E+00
TEMP*               1000          184883 -6.0942020E+00
TEMP*               1000          184884 -6.5087905E+00
TEMP*               1000          184885 -7.2758594E+00
TEMP*               1000          184886 -8.0701246E+00
TEMP*               1000          184887 -8.5851479E+00
TEMP*               1000          184888 -8.6501560E+00
TEMP*               1000          184889 -8.6379623E+00
TEMP*               1000          184890 -8.7671080E+00
TEMP*               1000          184891 -8.8513632E+00
TEMP*               1000          184892 -9.0735931E+00
TEMP*               1000          184893 -9.5580330E+00
TEMP*               1000          184894 -1.0079851E+01
TEMP*               1000          184895 -7.5643730E+00
TEMP*               1000          184896 -7.4164262E+00
TEMP*               1000          184897 -7.1966033E+00
TEMP*               1000          184898 -6.8390770E+00
TEMP*               1000          184899 -6.1851802E+00
TEMP*               1000          184900 -5.7600155E+00
