TEMP*               1012          184665  1.5718954E+01
TEMP*               1012          184666  1.6455038E+01
TEMP*               1012          184667  1.7023588E+01
TEMP*               1012          184668  1.6170540E+01
TEMP*               1012          184669  1.6427923E+01
TEMP*               1012          184670  1.5596189E+01
TEMP*               1012          184671  1.5004526E+01
TEMP*               1012          184672  1.4818404E+01
TEMP*               1012          184673  1.4180732E+01
TEMP*               1012          184674  1.4765388E+01
TEMP*               1012          184675  1.5588828E+01
TEMP*               1012          184676  1.3771382E+01
TEMP*               1012          184677  1.4612428E+01
TEMP*               1012          184678  1.5786692E+01
TEMP*               1012          184679  1.7075762E+01
TEMP*               1012          184680  1.8434456E+01
TEMP*               1012          184681  1.9537836E+01
TEMP*               1012          184682  2.0252340E+01
TEMP*               1012          184683  1.3950046E+01
TEMP*               1012          184684  1.4751299E+01
TEMP*               1012          184685  1.5881694E+01
TEMP*               1012          184686  1.7047920E+01
TEMP*               1012          184687  1.8262411E+01
TEMP*               1012          184688  1.9338268E+01
TEMP*               1012          184689  2.0070051E+01
TEMP*               1012          184690  1.4086505E+01
TEMP*               1012          184691  1.4879010E+01
TEMP*               1012          184692  1.5910210E+01
TEMP*               1012          184693  1.6962822E+01
TEMP*               1012          184694  1.8045399E+01
TEMP*               1012          184695  1.9118099E+01
TEMP*               1012          184696  1.9927784E+01
TEMP*               1012          184697  1.7718933E+01
TEMP*               1012          184698  1.6667141E+01
TEMP*               1012          184699  1.5604163E+01
TEMP*               1012          184700  1.4522701E+01
TEMP*               1012          184701  1.3663456E+01
TEMP*               1012          184702  1.7145767E+01
TEMP*               1012          184703  1.6330168E+01
TEMP*               1012          184704  1.5497032E+01
TEMP*               1012          184705  1.4648864E+01
TEMP*               1012          184706  1.4044302E+01
TEMP*               1012          184707  1.5635921E+01
TEMP*               1012          184708  1.5747234E+01
TEMP*               1012          184709  1.6100971E+01
TEMP*               1012          184710  1.5059742E+01
TEMP*               1012          184711  1.5198750E+01
TEMP*               1012          184712  1.5420751E+01
TEMP*               1012          184713  1.4414188E+01
TEMP*               1012          184714  1.4709493E+01
TEMP*               1012          184715  1.4784021E+01
TEMP*               1012          184716  1.6349953E+01
TEMP*               1012          184717  1.6394588E+01
TEMP*               1012          184718  1.6804144E+01
TEMP*               1012          184719  1.7426956E+01
TEMP*               1012          184720  1.6493065E+01
TEMP*               1012          184721  1.5526842E+01
TEMP*               1012          184722  1.4519404E+01
TEMP*               1012          184723  1.3741283E+01
TEMP*               1012          184724  1.5774915E+01
TEMP*               1012          184725  1.6017778E+01
TEMP*               1012          184726  1.6265724E+01
TEMP*               1012          184727  1.3750095E+01
TEMP*               1012          184728  1.4036470E+01
TEMP*               1012          184729  1.4298693E+01
TEMP*               1012          184730  1.3480707E+01
TEMP*               1012          184731  1.3375081E+01
TEMP*               1012          184732  1.4668338E+01
TEMP*               1012          184733  1.4938660E+01
TEMP*               1012          184734  1.5219459E+01
TEMP*               1012          184735  1.8427210E+01
TEMP*               1012          184736  1.7193945E+01
TEMP*               1012          184737  1.6917507E+01
TEMP*               1012          184738  1.8079456E+01
TEMP*               1012          184739  1.8856951E+01
TEMP*               1012          184740  1.7448503E+01
TEMP*               1012          184741  1.9673027E+01
TEMP*               1012          184742  2.0462696E+01
TEMP*               1012          184743  2.0482851E+01
TEMP*               1012          184744  2.0478456E+01
TEMP*               1012          184745  2.1309570E+01
TEMP*               1012          184746  2.1119436E+01
TEMP*               1012          184747  2.0925491E+01
TEMP*               1012          184748  2.0616760E+01
TEMP*               1012          184749  2.0212523E+01
TEMP*               1012          184750  2.0172756E+01
TEMP*               1012          184751  1.9459991E+01
TEMP*               1012          184752  1.8418167E+01
TEMP*               1012          184753  1.7746548E+01
TEMP*               1012          184754  1.7008953E+01
TEMP*               1012          184755  1.7857676E+01
TEMP*               1012          184756  1.9167013E+01
TEMP*               1012          184757  2.0080557E+01
TEMP*               1012          184758  2.0069714E+01
TEMP*               1012          184759  2.0492487E+01
TEMP*               1012          184760  2.0804235E+01
TEMP*               1012          184761  2.0982555E+01
TEMP*               1012          184762  2.0789452E+01
TEMP*               1012          184763  1.6067877E+01
TEMP*               1012          184764  1.7043251E+01
TEMP*               1012          184765  1.8718941E+01
TEMP*               1012          184766  1.9909603E+01
TEMP*               1012          184767  1.9780600E+01
TEMP*               1012          184768  2.0243563E+01
TEMP*               1012          184769  2.0577841E+01
TEMP*               1012          184770  2.0748667E+01
TEMP*               1012          184771  2.0369135E+01
TEMP*               1012          184772  1.5485323E+01
TEMP*               1012          184773  1.6604481E+01
TEMP*               1012          184774  1.8531126E+01
TEMP*               1012          184775  1.9873741E+01
TEMP*               1012          184776  1.9713594E+01
TEMP*               1012          184777  2.0188227E+01
TEMP*               1012          184778  2.0538462E+01
TEMP*               1012          184779  2.0702702E+01
TEMP*               1012          184780  2.0244427E+01
TEMP*               1012          184781  1.5126174E+01
TEMP*               1012          184782  1.6349941E+01
TEMP*               1012          184783  1.8427395E+01
TEMP*               1012          184784  1.9855927E+01
TEMP*               1012          184785  1.9695150E+01
TEMP*               1012          184786  2.0175238E+01
TEMP*               1012          184787  2.0529478E+01
TEMP*               1012          184788  2.0689299E+01
TEMP*               1012          184789  2.0193388E+01
TEMP*               1012          184790  1.4922135E+01
TEMP*               1012          184791  1.6201935E+01
TEMP*               1012          184792  1.8368504E+01
TEMP*               1012          184793  1.9851643E+01
TEMP*               1012          184794  1.9699825E+01
TEMP*               1012          184795  2.0180843E+01
TEMP*               1012          184796  2.0529902E+01
TEMP*               1012          184797  2.0690151E+01
TEMP*               1012          184798  2.0173527E+01
TEMP*               1012          184799  1.4847960E+01
TEMP*               1012          184800  1.6137932E+01
TEMP*               1012          184801  1.8341015E+01
TEMP*               1012          184802  1.9849314E+01
TEMP*               1012          184803  1.9705046E+01
TEMP*               1012          184804  2.0185764E+01
TEMP*               1012          184805  2.0532377E+01
TEMP*               1012          184806  2.0693804E+01
TEMP*               1012          184807  2.0173775E+01
TEMP*               1012          184808  1.4874249E+01
TEMP*               1012          184809  1.6127237E+01
TEMP*               1012          184810  1.8330854E+01
TEMP*               1012          184811  1.9845606E+01
TEMP*               1012          184812  1.9702341E+01
TEMP*               1012          184813  2.0185362E+01
TEMP*               1012          184814  2.0536156E+01
TEMP*               1012          184815  2.0698889E+01
TEMP*               1012          184816  2.0194834E+01
TEMP*               1012          184817  1.9998125E+01
TEMP*               1012          184818  2.0139359E+01
TEMP*               1012          184819  2.0315746E+01
TEMP*               1012          184820  2.0470602E+01
TEMP*               1012          184821  2.0544495E+01
TEMP*               1012          184822  2.0587008E+01
TEMP*               1012          184823  2.0572380E+01
TEMP*               1012          184824  2.0526020E+01
TEMP*               1012          184825  2.0503138E+01
TEMP*               1012          184826  2.0600773E+01
TEMP*               1012          184827  2.0687166E+01
TEMP*               1012          184828  2.0697979E+01
TEMP*               1012          184829  2.0825012E+01
TEMP*               1012          184830  2.0975031E+01
TEMP*               1012          184831  2.1154522E+01
TEMP*               1012          184832  2.1311094E+01
TEMP*               1012          184833  2.1302792E+01
TEMP*               1012          184834  2.1426256E+01
TEMP*               1012          184835  2.1833218E+01
TEMP*               1012          184836  2.1585569E+01
TEMP*               1012          184837  1.9472500E+01
TEMP*               1012          184838  2.0086868E+01
TEMP*               1012          184839  1.9662615E+01
TEMP*               1012          184840  2.0190620E+01
TEMP*               1012          184841  1.8903286E+01
TEMP*               1012          184842  1.9558725E+01
TEMP*               1012          184843  1.9859442E+01
TEMP*               1012          184844  1.9215693E+01
TEMP*               1012          184845  1.8584185E+01
TEMP*               1012          184846  1.9313908E+01
TEMP*               1012          184847  1.9241297E+01
TEMP*               1012          184848  1.8473978E+01
TEMP*               1012          184849  1.9301105E+01
TEMP*               1012          184850  1.8575222E+01
TEMP*               1012          184851  2.7294939E+01
TEMP*               1012          184852  2.6394085E+01
TEMP*               1012          184853  2.5406902E+01
TEMP*               1012          184854  2.4221952E+01
TEMP*               1012          184855  2.3856489E+01
TEMP*               1012          184856  2.4217043E+01
TEMP*               1012          184857  2.4394566E+01
TEMP*               1012          184858  2.4356758E+01
TEMP*               1012          184859  2.4262146E+01
TEMP*               1012          184860  2.4210331E+01
TEMP*               1012          184861  2.4083273E+01
TEMP*               1012          184862  2.3631748E+01
TEMP*               1012          184863  2.2598969E+01
TEMP*               1012          184864  2.1702843E+01
TEMP*               1012          184865  2.1204485E+01
TEMP*               1012          184866  2.1001661E+01
TEMP*               1012          184867  2.0721735E+01
TEMP*               1012          184868  2.0330729E+01
TEMP*               1012          184869  2.0233782E+01
TEMP*               1012          184870  1.9717434E+01
TEMP*               1012          184871  1.8907944E+01
TEMP*               1012          184872  1.8365171E+01
TEMP*               1012          184873  2.6697166E+01
TEMP*               1012          184874  2.5821424E+01
TEMP*               1012          184875  2.4953697E+01
TEMP*               1012          184876  2.4030445E+01
TEMP*               1012          184877  2.3849558E+01
TEMP*               1012          184878  2.4228775E+01
TEMP*               1012          184879  2.4372326E+01
TEMP*               1012          184880  2.4339449E+01
TEMP*               1012          184881  2.4270582E+01
TEMP*               1012          184882  2.4211422E+01
TEMP*               1012          184883  2.4074345E+01
TEMP*               1012          184884  2.3603472E+01
TEMP*               1012          184885  2.2747242E+01
TEMP*               1012          184886  2.1873634E+01
TEMP*               1012          184887  2.1230400E+01
TEMP*               1012          184888  2.1057421E+01
TEMP*               1012          184889  2.0918497E+01
TEMP*               1012          184890  2.0555492E+01
TEMP*               1012          184891  2.0362461E+01
TEMP*               1012          184892  2.0092718E+01
TEMP*               1012          184893  1.9546032E+01
TEMP*               1012          184894  1.9035650E+01
TEMP*               1012          184895  2.5919376E+01
TEMP*               1012          184896  2.5064222E+01
TEMP*               1012          184897  2.4339216E+01
TEMP*               1012          184898  2.3785881E+01
TEMP*               1012          184899  2.4034777E+01
TEMP*               1012          184900  2.4452690E+01
TEMP*               1012          184901  2.4409300E+01
TEMP*               1012          184902  2.4430275E+01
TEMP*               1012          184903  2.4484753E+01
TEMP*               1012          184904  2.4371201E+01
TEMP*               1012          184905  2.4104738E+01
TEMP*               1012          184906  2.3377291E+01
TEMP*               1012          184907  2.2382149E+01
TEMP*               1012          184908  2.1720798E+01
TEMP*               1012          184909  2.1207874E+01
TEMP*               1012          184910  2.1017576E+01
TEMP*               1012          184911  2.0755470E+01
TEMP*               1012          184912  2.0330334E+01
TEMP*               1012          184913  2.0224489E+01
TEMP*               1012          184914  2.0148161E+01
TEMP*               1012          184915  1.9690914E+01
TEMP*               1012          184916  1.9197445E+01
TEMP*               1012          184917  2.4859667E+01
TEMP*               1012          184918  2.3870363E+01
TEMP*               1012          184919  2.3157780E+01
TEMP*               1012          184920  2.3227375E+01
TEMP*               1012          184921  2.4225628E+01
TEMP*               1012          184922  2.4913115E+01
TEMP*               1012          184923  2.5102596E+01
TEMP*               1012          184924  2.5146088E+01
TEMP*               1012          184925  2.4987272E+01
TEMP*               1012          184926  2.4844017E+01
TEMP*               1012          184927  2.4558735E+01
TEMP*               1012          184928  2.3523642E+01
TEMP*               1012          184929  2.2154234E+01
TEMP*               1012          184930  2.1574091E+01
TEMP*               1012          184931  2.1181835E+01
TEMP*               1012          184932  2.0968040E+01
TEMP*               1012          184933  2.0576033E+01
TEMP*               1012          184934  2.0079700E+01
TEMP*               1012          184935  2.0044485E+01
TEMP*               1012          184936  2.0079916E+01
TEMP*               1012          184937  1.9618191E+01
TEMP*               1012          184938  1.9115141E+01
TEMP*               1012          184939  2.3820299E+01
TEMP*               1012          184940  2.2722301E+01
TEMP*               1012          184941  2.2027742E+01
TEMP*               1012          184942  2.2686775E+01
TEMP*               1012          184943  2.4349234E+01
TEMP*               1012          184944  2.5319462E+01
TEMP*               1012          184945  2.5798666E+01
TEMP*               1012          184946  2.5846155E+01
TEMP*               1012          184947  2.5462065E+01
TEMP*               1012          184948  2.5318632E+01
TEMP*               1012          184949  2.5092859E+01
TEMP*               1012          184950  2.3939457E+01
TEMP*               1012          184951  2.2174496E+01
TEMP*               1012          184952  2.1431152E+01
TEMP*               1012          184953  2.1004107E+01
TEMP*               1012          184954  2.0813700E+01
TEMP*               1012          184955  2.0510370E+01
TEMP*               1012          184956  2.0040203E+01
TEMP*               1012          184957  2.0029497E+01
TEMP*               1012          184958  1.9992294E+01
TEMP*               1012          184959  1.9503687E+01
TEMP*               1012          184960  1.9036501E+01
TEMP*               1012          184961  2.3098677E+01
TEMP*               1012          184962  2.2035061E+01
TEMP*               1012          184963  2.1484493E+01
TEMP*               1012          184964  2.2457636E+01
TEMP*               1012          184965  2.4297302E+01
TEMP*               1012          184966  2.5263056E+01
TEMP*               1012          184967  2.5588156E+01
TEMP*               1012          184968  2.5646250E+01
TEMP*               1012          184969  2.5437202E+01
TEMP*               1012          184970  2.5287062E+01
TEMP*               1012          184971  2.5060171E+01
TEMP*               1012          184972  2.3926424E+01
TEMP*               1012          184973  2.2123571E+01
TEMP*               1012          184974  2.1358690E+01
TEMP*               1012          184975  2.0873539E+01
TEMP*               1012          184976  2.0676064E+01
TEMP*               1012          184977  2.0418118E+01
TEMP*               1012          184978  1.9993204E+01
TEMP*               1012          184979  2.0063684E+01
TEMP*               1012          184980  1.9914822E+01
TEMP*               1012          184981  1.9368530E+01
TEMP*               1012          184982  1.8964928E+01
TEMP*               1012          184983  2.2583721E+01
TEMP*               1012          184984  2.1584570E+01
TEMP*               1012          184985  2.1168501E+01
TEMP*               1012          184986  2.2321695E+01
TEMP*               1012          184987  2.3990799E+01
TEMP*               1012          184988  2.4815346E+01
TEMP*               1012          184989  2.5067236E+01
TEMP*               1012          184990  2.5101152E+01
TEMP*               1012          184991  2.5024553E+01
TEMP*               1012          184992  2.4905983E+01
TEMP*               1012          184993  2.4727566E+01
TEMP*               1012          184994  2.3709120E+01
TEMP*               1012          184995  2.2147060E+01
TEMP*               1012          184996  2.1429453E+01
TEMP*               1012          184997  2.0856449E+01
TEMP*               1012          184998  2.0635967E+01
TEMP*               1012          184999  2.0313036E+01
TEMP*               1012          185000  1.9897833E+01
TEMP*               1012          185001  2.0076807E+01
TEMP*               1012          185002  1.9964922E+01
TEMP*               1012          185003  1.9390167E+01
TEMP*               1012          185004  1.8939856E+01
TEMP*               1012          185005  2.2219463E+01
TEMP*               1012          185006  2.1316872E+01
TEMP*               1012          185007  2.1026476E+01
TEMP*               1012          185008  2.2267151E+01
TEMP*               1012          185009  2.3622374E+01
TEMP*               1012          185010  2.4225632E+01
TEMP*               1012          185011  2.4407757E+01
TEMP*               1012          185012  2.4389307E+01
TEMP*               1012          185013  2.4406265E+01
TEMP*               1012          185014  2.4349251E+01
TEMP*               1012          185015  2.4241310E+01
TEMP*               1012          185016  2.3458994E+01
TEMP*               1012          185017  2.2230696E+01
TEMP*               1012          185018  2.1518797E+01
TEMP*               1012          185019  2.0933033E+01
TEMP*               1012          185020  2.0701483E+01
TEMP*               1012          185021  2.0290651E+01
TEMP*               1012          185022  1.9834883E+01
TEMP*               1012          185023  2.0024471E+01
TEMP*               1012          185024  2.0022194E+01
TEMP*               1012          185025  1.9475760E+01
TEMP*               1012          185026  1.8948757E+01
TEMP*               1012          185027  2.2009903E+01
TEMP*               1012          185028  2.1182112E+01
TEMP*               1012          185029  2.0991655E+01
TEMP*               1012          185030  2.2294249E+01
TEMP*               1012          185031  2.3505125E+01
TEMP*               1012          185032  2.3992859E+01
TEMP*               1012          185033  2.4083189E+01
TEMP*               1012          185034  2.4003666E+01
TEMP*               1012          185035  2.4072256E+01
TEMP*               1012          185036  2.4096710E+01
TEMP*               1012          185037  2.4118126E+01
TEMP*               1012          185038  2.3745340E+01
TEMP*               1012          185039  2.2794447E+01
TEMP*               1012          185040  2.1758675E+01
TEMP*               1012          185041  2.0942612E+01
TEMP*               1012          185042  2.0704477E+01
TEMP*               1012          185043  2.0340685E+01
TEMP*               1012          185044  1.9878536E+01
TEMP*               1012          185045  2.0021721E+01
TEMP*               1012          185046  1.9974457E+01
TEMP*               1012          185047  1.9433094E+01
TEMP*               1012          185048  1.8968733E+01
TEMP*               1012          185049  2.1924673E+01
TEMP*               1012          185050  2.1147831E+01
TEMP*               1012          185051  2.1033960E+01
TEMP*               1012          185052  2.2412964E+01
TEMP*               1012          185053  2.3682970E+01
TEMP*               1012          185054  2.4165455E+01
TEMP*               1012          185055  2.4205725E+01
TEMP*               1012          185056  2.4095709E+01
TEMP*               1012          185057  2.4169497E+01
TEMP*               1012          185058  2.4238892E+01
TEMP*               1012          185059  2.4341852E+01
TEMP*               1012          185060  2.4348566E+01
TEMP*               1012          185061  2.3491188E+01
TEMP*               1012          185062  2.1993343E+01
TEMP*               1012          185063  2.0917246E+01
TEMP*               1012          185064  2.0671358E+01
TEMP*               1012          185065  2.0348545E+01
TEMP*               1012          185066  1.9920059E+01
TEMP*               1012          185067  2.0073156E+01
TEMP*               1012          185068  2.0021559E+01
TEMP*               1012          185069  1.9479986E+01
TEMP*               1012          185070  1.9027262E+01
TEMP*               1012          185071  2.1934311E+01
TEMP*               1012          185072  2.1178658E+01
TEMP*               1012          185073  2.1111172E+01
TEMP*               1012          185074  2.2531429E+01
TEMP*               1012          185075  2.3828007E+01
TEMP*               1012          185076  2.4301264E+01
TEMP*               1012          185077  2.4314682E+01
TEMP*               1012          185078  2.4174442E+01
TEMP*               1012          185079  2.4237936E+01
TEMP*               1012          185080  2.4310654E+01
TEMP*               1012          185081  2.4411106E+01
TEMP*               1012          185082  2.4575764E+01
TEMP*               1012          185083  2.3723206E+01
TEMP*               1012          185084  2.2027742E+01
TEMP*               1012          185085  2.0836504E+01
TEMP*               1012          185086  2.0585508E+01
TEMP*               1012          185087  2.0301849E+01
TEMP*               1012          185088  1.9866528E+01
TEMP*               1012          185089  2.0045475E+01
TEMP*               1012          185090  2.0059511E+01
TEMP*               1012          185091  1.9572037E+01
TEMP*               1012          185092  1.9121447E+01
TEMP*               1012          185093  2.1993839E+01
TEMP*               1012          185094  2.1240219E+01
TEMP*               1012          185095  2.1169029E+01
TEMP*               1012          185096  2.2580948E+01
TEMP*               1012          185097  2.3893280E+01
TEMP*               1012          185098  2.4373087E+01
TEMP*               1012          185099  2.4365599E+01
TEMP*               1012          185100  2.4210028E+01
TEMP*               1012          185101  2.4262897E+01
TEMP*               1012          185102  2.4327692E+01
TEMP*               1012          185103  2.4415083E+01
TEMP*               1012          185104  2.4638565E+01
TEMP*               1012          185105  2.3816298E+01
TEMP*               1012          185106  2.2066004E+01
TEMP*               1012          185107  2.0846550E+01
TEMP*               1012          185108  2.0590008E+01
TEMP*               1012          185109  2.0361483E+01
TEMP*               1012          185110  1.9933867E+01
TEMP*               1012          185111  2.0057966E+01
TEMP*               1012          185112  2.0085897E+01
TEMP*               1012          185113  1.9657173E+01
TEMP*               1012          185114  1.9244184E+01
TEMP*               1012          185115  2.2055471E+01
TEMP*               1012          185116  2.1296932E+01
TEMP*               1012          185117  2.1212677E+01
TEMP*               1012          185118  2.2603281E+01
TEMP*               1012          185119  2.3921986E+01
TEMP*               1012          185120  2.4410038E+01
TEMP*               1012          185121  2.4395702E+01
TEMP*               1012          185122  2.4235113E+01
TEMP*               1012          185123  2.4276779E+01
TEMP*               1012          185124  2.4335588E+01
TEMP*               1012          185125  2.4420948E+01
TEMP*               1012          185126  2.4638447E+01
TEMP*               1012          185127  2.3827322E+01
TEMP*               1012          185128  2.2095997E+01
TEMP*               1012          185129  2.0929474E+01
TEMP*               1012          185130  2.0676073E+01
TEMP*               1012          185131  2.0502329E+01
TEMP*               1012          185132  2.0084591E+01
TEMP*               1012          185133  2.0108892E+01
TEMP*               1012          185134  2.0227715E+01
TEMP*               1012          185135  1.9871155E+01
TEMP*               1012          185136  1.9409502E+01
TEMP*               1012          185137  2.3784178E+01
TEMP*               1012          185138  2.3956150E+01
TEMP*               1012          185139  2.4199774E+01
TEMP*               1012          185140  2.4255125E+01
TEMP*               1012          185141  2.4265665E+01
TEMP*               1012          185142  2.4246632E+01
TEMP*               1012          185143  2.4114351E+01
TEMP*               1012          185144  2.4056206E+01
TEMP*               1012          185145  2.4026243E+01
TEMP*               1012          185146  2.3934372E+01
TEMP*               1012          185147  2.3919899E+01
TEMP*               1012          185148  2.3907654E+01
TEMP*               1012          185149  2.3909033E+01
TEMP*               1012          185150  2.4017141E+01
TEMP*               1012          185151  2.4200792E+01
TEMP*               1012          185152  2.4324162E+01
TEMP*               1012          185153  2.4387217E+01
TEMP*               1012          185154  2.4416332E+01
TEMP*               1012          185155  2.4421110E+01
TEMP*               1012          185156  2.4413313E+01
TEMP*               1012          185157  2.4437857E+01
TEMP*               1012          185158  2.4451450E+01
TEMP*               1012          185159  2.4441734E+01
TEMP*               1012          185160  2.4410456E+01
TEMP*               1012          185161  2.4340872E+01
TEMP*               1012          185162  2.4194172E+01
TEMP*               1012          185163  2.3968412E+01
TEMP*               1012          185164  2.3837685E+01
TEMP*               1012          185165  2.3837252E+01
TEMP*               1012          185166  2.3842924E+01
TEMP*               1012          185167  2.3842228E+01
TEMP*               1012          185168  2.3933384E+01
TEMP*               1012          185169  2.3943291E+01
TEMP*               1012          185170  2.3963276E+01
TEMP*               1012          185171  2.4083481E+01
TEMP*               1012          185172  2.4097033E+01
TEMP*               1012          185173  2.4090670E+01
TEMP*               1012          185174  2.4058212E+01
TEMP*               1012          185175  2.3866482E+01
TEMP*               1012          185176  2.3738945E+01
TEMP*               1012          185177  2.3939781E+01
TEMP*               1012          185178  2.3938080E+01
TEMP*               1012          185179  2.3923365E+01
TEMP*               1012          185180  2.3899874E+01
TEMP*               1012          185181  2.3838896E+01
TEMP*               1012          185182  2.3720264E+01
TEMP*               1012          185183  2.3588531E+01
TEMP*               1012          185184  2.3547939E+01
TEMP*               1012          185185  2.3570639E+01
TEMP*               1012          185186  2.3582216E+01
TEMP*               1012          185187  2.3577793E+01
TEMP*               1012          185188  2.3658808E+01
TEMP*               1012          185189  2.3629957E+01
TEMP*               1012          185190  2.3604031E+01
TEMP*               1012          185191  2.3715240E+01
TEMP*               1012          185192  2.3728598E+01
TEMP*               1012          185193  2.3722561E+01
TEMP*               1012          185194  2.3698469E+01
TEMP*               1012          185195  2.3550386E+01
TEMP*               1012          185196  2.3465181E+01
TEMP*               1012          185197  2.2621601E+01
